"Pair";"Session";"Fribble_nr";"Name_a";"Name_b";"labels";"snautdist"
"143144";"post";"11";"dikke neus";"dikke neus";"dikke neus : dikke neus";5,96046e-08
"143144";"post";"12";"spijker in arm";"jouw serveerder";"spijker in arm : jouw serveerder";0,569313
"143144";"post";"13";"gehoorbescherming";"de professor";"gehoorbescherming : de professor";0,834058
"143144";"post";"14";"boiler";"de waterleiding";"boiler : de waterleiding";0,408831
"143144";"post";"15";"glijbaan";"glijbaan met band";"glijbaan : glijbaan met band";0,220389
"143144";"post";"16";"rare armpjes";"minecraft hand";"rare armpjes : minecraft hand";0,447578
"145146";"pre";"1";"schoorsteen plaat schroeven";"twee blokjes balken";"schoorsteen plaat schroeven : twee blokjes balken";0,298941
"145146";"pre";"2";"complex driehoek raketje";"driehoek zijaanzicht gezicht";"complex driehoek raketje : driehoek zijaanzicht gezicht";0,318698
"145146";"pre";"3";"statief vierkant helix";"gedraaide schroef onderaan";"statief vierkant helix : gedraaide schroef onderaan";0,300339
"145146";"pre";"4";"is teken haakje trapezium";"zijaanzicht vogel";"is teken haakje trapezium : zijaanzicht vogel";0,365012
"145146";"pre";"5";"compact rechthoek op veger";"compact met schuif bak";"compact rechthoek op veger : compact met schuif bak";0,188675
"145146";"pre";"6";"ei basketbalpaal uitsteekseltje";"neus doorboord";"ei basketbalpaal uitsteekseltje : neus doorboord";0,338666
"145146";"pre";"7";"bankje haakje bakje";"plateau met bakje";"bankje haakje bakje : plateau met bakje";0,196543
"145146";"pre";"8";"ruiten schroeven uitsteeksels";"balk door ruit";"ruiten schroeven uitsteeksels : balk door ruit";0,315324
"145146";"pre";"9";"lepeltje rond plateau";"zijaanzicht pinokkio gezicht";"lepeltje rond plateau : zijaanzicht pinokkio gezicht";0,480744
"145146";"pre";"10";"zonnepaneel lange staaf";"buis zonder plateau";"zonnepaneel lange staaf : buis zonder plateau";0,286855
"145146";"pre";"11";"vulpen ei staafjes";"hoofd met voelsprieten";"vulpen ei staafjes : hoofd met voelsprieten";0,341807
"145146";"pre";"12";"eiffeltoren rond plateau";"horizontaal platte cirkel";"eiffeltoren rond plateau : horizontaal platte cirkel";0,455704
"145146";"pre";"13";"kom bolletjes haakjes";"ondergrond met object";"kom bolletjes haakjes : ondergrond met object";0,435443
"145146";"pre";"14";"ei symmetrisch verhoging";"bol op theekop";"ei symmetrisch verhoging : bol op theekop";0,320092
"145146";"pre";"15";"glijbaan vierkant omhulsel";"plateau door object";"glijbaan vierkant omhulsel : plateau door object";0,419779
"145146";"pre";"16";"schroef ovale uitsteeksels";"bowlingkegels hoek negentig graden";"schroef ovale uitsteeksels : bowlingkegels hoek negentig graden";0,416087
"145146";"post";"1";"schoorsteentje vierkant blokken";"vierkant met schoorsteen";"schoorsteentje vierkant blokken : vierkant met schoorsteen";0,16871
"145146";"post";"2";"driehoek raketje rondje";"driekhoek met bolletje";"driehoek raketje rondje : driekhoek met bolletje";0,254563
"145146";"post";"3";"helix kubus driehoek";"helix";"helix kubus driehoek : helix";0,244764
"145146";"post";"4";"trapezium is teken boogje";"kip";"trapezium is teken boogje : kip";0,634438
"145146";"post";"5";"op veger megafoon rechthoek";"zuiger";"op veger megafoon rechthoek : zuiger";0,444702
"145146";"post";"6";"pluimpje ei neus basketbalpaal";"balk door neus";"pluimpje ei neus basketbalpaal : balk door neus";0,312823
"145146";"post";"7";"bankje bakje uitsteekseltje";"bankje";"bankje bakje uitsteekseltje : bankje";0,177346
"145146";"post";"8";"ruit uisteeksels blokjes";"ruit met balk";"ruit uisteeksels blokjes : ruit met balk";0,214392
"145146";"post";"9";"half rondje kegeltje";"halve cirkel gezicht";"half rondje kegeltje : halve cirkel gezicht";0,244827
"145146";"post";"10";"gaspedaal balk lang";"gaspedaal";"gaspedaal balk lang : gaspedaal";0,193374
"145146";"post";"11";"vulpen ei neus uitsteeksels";"hoofd met vulpen";"vulpen ei neus uitsteeksels : hoofd met vulpen";0,267701
"145146";"post";"12";"eiffeltoren rond plateau";"eifeltoren";"eiffeltoren rond plateau : eifeltoren";0,314669
"145146";"post";"13";"vierkant plateau bolletjes";"bolletjes op vierkant";"vierkant plateau bolletjes : bolletjes op vierkant";0,115932
"145146";"post";"14";"ei hoofd gespreide armen";"ei hoofd mannetje";"ei hoofd gespreide armen : ei hoofd mannetje";0,175264
"145146";"post";"15";"vierkant plateau glijbaan";"plateau door object";"vierkant plateau glijbaan : plateau door object";0,34962
"145146";"post";"16";"kegeltjes blokjes uitsteeksel";"twee kegels";"kegeltjes blokjes uitsteeksel : twee kegels";0,356647
"147148";"pre";"1";"twee armen links";"plat vierkant voorkant";"twee armen links : plat vierkant voorkant";0,343351
"147148";"pre";"2";"driehoek erboven";"bovenkant driehoek";"driehoek erboven : bovenkant driehoek";0,115924
"147148";"pre";"3";"driehoekig onder hangsel";"op gedraaid voetstuk";"driehoekig onder hangsel : op gedraaid voetstuk";0,272572
"147148";"pre";"4";"twee armen rechts";"afgekapte driekhoek bovenop";"twee armen rechts : afgekapte driekhoek bovenop";0,250166
"147148";"pre";"5";"rechthoekig blokje erboven";"balk plat bovenop";"rechthoekig blokje erboven : balk plat bovenop";0,253538
"147148";"pre";"6";"blokje door bol";"balk door bol";"blokje door bol : balk door bol";0,163145
"147148";"pre";"7";"steiger voorop";"vlak met pootjes";"steiger voorop : vlak met pootjes";0,390063
"147148";"pre";"8";"uitstekende cilinder voorkant";"plat vierkant doorboord";"uitstekende cilinder voorkant : plat vierkant doorboord";0,339343
"147148";"pre";"9";"ronde plaat achterkant";"plat ovaal achter";"ronde plaat achterkant : plat ovaal achter";0,271017
"147148";"pre";"10";"arm beide kanten";"scheef vierkant erachter";"arm beide kanten : scheef vierkant erachter";0,323856
"147148";"pre";"11";"driehoekige arm links";"ronde bol voorkant";"driehoekige arm links : ronde bol voorkant";0,241861
"147148";"pre";"12";"spijker door arm";"ijspegel linker zijstuk";"spijker door arm : ijspegel linker zijstuk";0,329485
"147148";"pre";"13";"ronde schaal voorkant";"drie bolletjes zijkanten";"ronde schaal voorkant : drie bolletjes zijkanten";0,181227
"147148";"pre";"14";"rechthoekige voorkant";"verticale balk voorkant";"rechthoekige voorkant : verticale balk voorkant";0,140198
"147148";"pre";"15";"vierkant door midden";"plat vierkant midden";"vierkant door midden : plat vierkant midden";0,0982915
"147148";"pre";"16";"drie uitstekende ellipsen";"boven links kegel";"drie uitstekende ellipsen : boven links kegel";0,418879
"147148";"post";"1";"vierkant voorop";"platte vierkant ervoor";"vierkant voorop : platte vierkant ervoor";0,217342
"147148";"post";"2";"driehoek bovenop";"puntige driekhoek bovenop";"driehoek bovenop : puntige driekhoek bovenop";0,151218
"147148";"post";"3";"spiraal onderin";"gedraaid voetstuk driehoek";"spiraal onderin : gedraaid voetstuk driehoek";0,300558
"147148";"post";"4";"eend";"eend";"eend : eend";0
"147148";"post";"5";"staafje plat bovenop";"balk plat bovenop";"staafje plat bovenop : balk plat bovenop";0,130211
"147148";"post";"6";"balk door bol";"balk door rondje";"balk door bol : balk door rondje";0,0849639
"147148";"post";"7";"tafel";"tafeltje";"tafel : tafeltje";0,163819
"147148";"post";"8";"uitsteeksel onder recht";"ingewikkelde vierkant doorboord";"uitsteeksel onder recht : ingewikkelde vierkant doorboord";0,387966
"147148";"post";"9";"rondje achter";"plat rondje erachter";"rondje achter : plat rondje erachter";0,112129
"147148";"post";"10";"vierkant met steun";"vierkant met steuntje";"vierkant met steun : vierkant met steuntje";0,11426
"147148";"post";"11";"twee figuren bovenop";"bovenop kegel balkje";"twee figuren bovenop : bovenop kegel balkje";0,302241
"147148";"post";"12";"spijker";"spijker in zijkant";"spijker : spijker in zijkant";0,173861
"147148";"post";"13";"onderin plateau";"drie bolletjes zijkanten";"onderin plateau : drie bolletjes zijkanten";0,316598
"147148";"post";"14";"staafje voorkant";"balk ervoor";"staafje voorkant : balk ervoor";0,391311
"147148";"post";"15";"twee kegeltjes bovenop";"pijpje linker zijkant";"twee kegeltjes bovenop : pijpje linker zijkant";0,348279
"147148";"post";"16";"twee lepels";"kegels zijkant bovenkant";"twee lepels : kegels zijkant bovenkant";0,396881
"149150";"pre";"1";"paddenstoel op bovenkant";"uitstekende ogen vierkant";"paddenstoel op bovenkant : uitstekende ogen vierkant";0,344054
"149150";"pre";"2";"piramide op bovenkant";"driehoek pet";"piramide op bovenkant : driehoek pet";0,356575
"149150";"pre";"3";"standaard onder mok";"driehoek voetstuk vierkantjes";"standaard onder mok : driehoek voetstuk vierkantjes";0,469075
"149150";"pre";"4";"afgesneden piramide hoed";"propellers puntig staart";"afgesneden piramide hoed : propellers puntig staart";0,401206
"149150";"pre";"5";"lang hoek als hoed";"staafje bovenop";"lang hoek als hoed : staafje bovenop";0,34683
"149150";"pre";"6";"stok door clownsneus";"speer schildje in hand";"stok door clownsneus : speer schildje in hand";0,238981
"149150";"pre";"7";"picknicktafel door mok";"draag rekje met bakje";"picknicktafel door mok : draag rekje met bakje";0,328675
"149150";"pre";"8";"ruit bovenkant mok";"hoekige uitsteeksels puntneus";"ruit bovenkant mok : hoekige uitsteeksels puntneus";0,327479
"149150";"pre";"9";"halve cirkel achter";"roerstokje rondje staafje";"halve cirkel achter : roerstokje rondje staafje";0,255193
"149150";"pre";"10";"ballen aan hendels";"staafjes handvat vierkantje";"ballen aan hendels : staafjes handvat vierkantje";0,30829
"149150";"pre";"11";"clownsneus";"roerstaafjes bolletje staafje";"clownsneus : roerstaafjes bolletje staafje";0,422356
"149150";"pre";"12";"omgekeerde langwerpige pion";"opstapje handvat schoorsteen";"omgekeerde langwerpige pion : opstapje handvat schoorsteen";0,332426
"149150";"pre";"13";"pippi langkous vlechtjes";"vierkant voetstuk handvatten";"pippi langkous vlechtjes : vierkant voetstuk handvatten";0,664461
"149150";"pre";"14";"bal op bovenkant";"balkje handvatjes balletje";"bal op bovenkant : balkje handvatjes balletje";0,20947
"149150";"pre";"15";"tafel door midden";"vierkant eromheen staafjes";"tafel door midden : vierkant eromheen staafjes";0,39091
"149150";"pre";"16";"groter wordend blokje";"armen staart punthoofd";"groter wordend blokje : armen staart punthoofd";0,374434
"149150";"post";"1";"paddenstoel antene";"paddestoel hoofd vierkant";"paddenstoel antene : paddestoel hoofd vierkant";0,358016
"149150";"post";"2";"verrekijker en piramide";"verrekijker piramide";"verrekijker en piramide : verrekijker piramide";0,0387727
"149150";"post";"3";"driehoek spiraal voetstuk";"draaiend voetstuk vierkantjes";"driehoek spiraal voetstuk : draaiend voetstuk vierkantjes";0,201168
"149150";"post";"4";"onderzeeer";"onderzeeer";"onderzeeer : onderzeeer";0
"149150";"post";"5";"vloeistof afvoer";"balk hoofd afvoerputje";"vloeistof afvoer : balk hoofd afvoerputje";0,427387
"149150";"post";"6";"spies door clownsneus";"clownsneus speer";"spies door clownsneus : clownsneus speer";0,249019
"149150";"post";"7";"picknicktafel met mandje";"picknicktafel mandje";"picknicktafel met mandje : picknicktafel mandje";0,0379528
"149150";"post";"8";"poot doorstoken ruit";"een been ruit";"poot doorstoken ruit : een been ruit";0,201465
"149150";"post";"9";"bovenkant halve cirkel";"roerstaafje plat voetstuk";"bovenkant halve cirkel : roerstaafje plat voetstuk";0,262628
"149150";"post";"10";"piemels als handvaten";"piemel mok";"piemels als handvaten : piemel mok";0,337348
"149150";"post";"11";"clownsneus";"clownsneus roerstaafje kwastje";"clownsneus : clownsneus roerstaafje kwastje";0,288198
"149150";"post";"12";"dienblad omgekeerde pion";"dienblad";"dienblad omgekeerde pion : dienblad";0,251571
"149150";"post";"13";"pippi langkous haren";"pippi langkous";"pippi langkous haren : pippi langkous";0,0555744
"149150";"post";"14";"bal op bovenkant";"bal paal stengel armen";"bal op bovenkant : bal paal stengel armen";0,18895
"149150";"post";"15";"vierkante hoelahoep";"vierkante hoelahoep";"vierkante hoelahoep : vierkante hoelahoep";0
"149150";"post";"16";"groter wordend vierkant";"staart uitbreidend vierkant";"groter wordend vierkant : staart uitbreidend vierkant";0,184196
"151152";"pre";"1";"vierkante verrekijker ogen";"vlak rechts voor";"vierkante verrekijker ogen : vlak rechts voor";0,439964
"151152";"pre";"2";"verjaardags hoedje bovenop";"driehoek bovenop";"verjaardags hoedje bovenop : driehoek bovenop";0,355596
"151152";"pre";"3";"driehoekig voetje";"blokje rechts boven";"driehoekig voetje : blokje rechts boven";0,325846
"151152";"pre";"4";"twee vierkante linker oren";"twee streepjes rechts";"twee vierkante linker oren : twee streepjes rechts";0,168679
"151152";"pre";"5";"balk liggend bovenop";"staafje liggend bovenop";"balk liggend bovenop : staafje liggend bovenop";0,117236
"151152";"pre";"6";"heel aparte neuspiercing";"cirkel stokje rechts";"heel aparte neuspiercing : cirkel stokje rechts";0,484371
"151152";"pre";"7";"met hoog opberg plankje";"tafeltje rechts";"met hoog opberg plankje : tafeltje rechts";0,320524
"151152";"pre";"8";"satelliet op achterhoofd";"vierkant pootje midden";"satelliet op achterhoofd : vierkant pootje midden";0,434567
"151152";"pre";"9";"schijf half zichtbaar";"lepel rechts";"schijf half zichtbaar : lepel rechts";0,417355
"151152";"pre";"10";"met dikke handvatten";"vlak links boven";"met dikke handvatten : vlak links boven";0,481942
"151152";"pre";"11";"dikke ronde neus";"rondje rechts";"dikke ronde neus : rondje rechts";0,405124
"151152";"pre";"12";"langwerpige omhoogstekende speaker";"spijker links";"langwerpige omhoogstekende speaker : spijker links";0,449108
"151152";"pre";"13";"vierkante grondplaat";"groot vlak onder";"vierkante grondplaat : groot vlak onder";0,593231
"151152";"pre";"14";"bal bovenop pot";"cirkel bovenop";"bal bovenop pot : cirkel bovenop";0,206079
"151152";"pre";"15";"twee cylindertjes bovenop";"vlak rondom midden";"twee cylindertjes bovenop : vlak rondom midden";0,386532
"151152";"pre";"16";"sambaballen links bovenop";"lepel recht omhoog";"sambaballen links bovenop : lepel recht omhoog";0,332347
"151152";"post";"1";"vierkante verrekijker";"verrekijker plaat paddenstoel";"vierkante verrekijker : verrekijker plaat paddenstoel";0,270793
"151152";"post";"2";"feesthoedje bovenop";"feesthoed rare neus";"feesthoedje bovenop : feesthoed rare neus";0,30257
"151152";"post";"3";"driehoekje als voetje";"driehoek gedraaide poot";"driehoekje als voetje : driehoek gedraaide poot";0,334209
"151152";"post";"4";"twee linker blok oortjes";"afgeplatte feesthoed";"twee linker blok oortjes : afgeplatte feesthoed";0,375577
"151152";"post";"5";"liggend balkje bovenop";"balk afzuigkap";"liggend balkje bovenop : balk afzuigkap";0,450417
"151152";"post";"6";"aparte neuspiercing";"neus piercing lepel";"aparte neuspiercing : neus piercing lepel";0,357296
"151152";"post";"7";"picknick tafeltje met bakje";"picknickbank bak";"picknick tafeltje met bakje : picknickbank bak";0,230915
"151152";"post";"8";"satelliet in achterhoofd";"satelliet hoofd";"satelliet in achterhoofd : satelliet hoofd";0,163115
"151152";"post";"9";"afgerond langwerpig voetje";"zon";"afgerond langwerpig voetje : zon";0,657556
"151152";"post";"10";"vijzel";"vijzel";"vijzel : vijzel";0
"151152";"post";"11";"staand blokje bovenop";"cirkel dakgoot pen";"staand blokje bovenop : cirkel dakgoot pen";0,335325
"151152";"post";"12";"spijker speaker";"spijker hondenbot";"spijker speaker : spijker hondenbot";0,247864
"151152";"post";"13";"pippi langkous vlechtjes";"pippi langkous";"pippi langkous vlechtjes : pippi langkous";0,0597261
"151152";"post";"14";"balletje bovenop";"bal bovenop";"balletje bovenop : bal bovenop";0,102935
"151152";"post";"15";"twee cylindertjes bovenop";"plaat slurf deurklink";"twee cylindertjes bovenop : plaat slurf deurklink";0,338881
"151152";"post";"16";"sambaballen bovenop links";"twee sambaballen";"sambaballen bovenop links : twee sambaballen";0,213725
"153154";"pre";"1";"gekanteld en vierkant";"televisie houder met antenne";"gekanteld en vierkant : televisie houder met antenne";0,442135
"153154";"pre";"2";"puntmuts dikke neus";"feestvarken met hoedje";"puntmuts dikke neus : feestvarken met hoedje";0,270089
"153154";"pre";"3";"verbogen trofee prijs";"blij een benig poppetje";"verbogen trofee prijs : blij een benig poppetje";0,491261
"153154";"pre";"4";"vogel snavel rechterkant";"cocktailshaker";"vogel snavel rechterkant : cocktailshaker";0,68464
"153154";"pre";"5";"dikke neus linkerkant";"rokende pinguin";"dikke neus linkerkant : rokende pinguin";0,391665
"153154";"pre";"6";"zuignap aan stok";"gewichts heffend koffiekopje";"zuignap aan stok : gewichts heffend koffiekopje";0,430447
"153154";"pre";"7";"kruiwagen handvaten";"kortpotige kopje";"kruiwagen handvaten : kortpotige kopje";0,492649
