"StartTime","EndTime","director","trial","target","pair","peaks1","peaks2","psum","round"
450610,463550,"B","1.9_ref",3,"123124",7,27,34,1
478750,535180,"A","1.10_ref",10,"123124",86,62,148,1
587290,606130,"B","1.11_ref",5,"123124",7,34,41,1
616330,667880,"A","1.12_ref",4,"123124",73,28,101,1
681920,698860,"B","1.13_ref",7,"123124",10,34,44,1
712230,731470,"A","1.14_ref",2,"123124",37,18,55,1
747990,767040,"B","1.15_ref",1,"123124",17,42,59,1
778970,815460,"A","1.16_ref",12,"123124",68,31,99,1
824420,840100,"B","2.1_ref",14,"123124",5,33,38,2
851730,873670,"A","2.2_ref",9,"123124",33,15,48,2
894800,907610,"B","2.3_ref",16,"123124",4,34,38,2
915720,928880,"A","2.4_ref",3,"123124",12,16,28,2
955360,988200,"B","2.5_ref",10,"123124",9,74,83,2
1000390,1032780,"A","2.6_ref",11,"123124",55,27,82,2
1039210,1067640,"B","2.7_ref",12,"123124",14,55,69,2
1103110,1113170,"A","2.8_ref",7,"123124",19,8,27,2
1135130,1143510,"B","2.9_ref",6,"123124",8,21,29,2
1159890,1167990,"A","2.10_ref",13,"123124",13,6,19,2
1175290,1184570,"B","2.11_ref",2,"123124",3,23,26,2
1214450,1232200,"A","2.12_ref",15,"123124",44,14,58,2
1252970,1274390,"B","2.13_ref",8,"123124",13,53,66,2
1283390,1302020,"A","2.14_ref",1,"123124",36,17,53,2
1312150,1320680,"B","2.15_ref",4,"123124",2,18,20,2
1344980,1392490,"A","2.16_ref",5,"123124",71,51,122,2
1404440,1419010,"B","3.1_ref",9,"123124",3,31,34,3
1434090,1444860,"A","3.2_ref",10,"123124",13,12,25,3
1458460,1468590,"B","3.3_ref",15,"123124",2,26,28,3
1476990,1489440,"A","3.4_ref",12,"123124",11,14,25,3
1497460,1510920,"B","3.5_ref",1,"123124",5,31,36,3
1520320,1527150,"A","3.6_ref",4,"123124",6,7,13,3
1534990,1545600,"B","3.7_ref",7,"123124",3,9,12,3
1553470,1563720,"A","3.8_ref",16,"123124",18,5,23,3
1576540,1582350,"B","3.9_ref",13,"123124",4,7,11,3
1620250,1627560,"A","3.10_ref",2,"123124",10,9,19,3
1650390,1664960,"B","3.11_ref",11,"123124",4,31,35,3
1672440,1677770,"A","3.12_ref",6,"123124",8,8,16,3
1700410,1727810,"B","3.13_ref",5,"123124",42,63,105,3
1735370,1747600,"A","3.14_ref",8,"123124",14,12,26,3
1758750,1766040,"B","3.15_ref",3,"123124",6,16,22,3
1781230,1786510,"A","3.16_ref",14,"123124",7,5,12,3
1804270,1822980,"B","4.1_ref",10,"123124",7,50,57,4
1848230,1857930,"A","4.2_ref",15,"123124",9,15,24,4
1870200,1879200,"B","4.3_ref",6,"123124",4,15,19,4
1898270,1906940,"A","4.4_ref",1,"123124",9,4,13,4
1914900,1923910,"B","4.5_ref",16,"123124",2,17,19,4
1935230,1943220,"A","4.6_ref",13,"123124",8,5,13,4
1963140,1972130,"B","4.7_ref",12,"123124",2,10,12,4
1986610,1993480,"A","4.8_ref",7,"123124",6,5,11,4
2002970,2013120,"B","4.9_ref",2,"123124",3,14,17,4
2022060,2034000,"A","4.10_ref",9,"123124",4,9,13,4
2058210,2063930,"B","4.11_ref",14,"123124",3,12,15,4
2082300,2093590,"A","4.12_ref",5,"123124",10,11,21,4
2108340,2120330,"B","4.13_ref",8,"123124",8,16,24,4
2131500,2140390,"A","4.14_ref",11,"123124",4,13,17,4
2153100,2158320,"B","4.15_ref",4,"123124",4,4,8,4
2175540,2182630,"A","4.16_ref",3,"123124",5,8,13,4
2192450,2201830,"B","5.1_ref",7,"123124",1,16,17,5
2214710,2220870,"A","5.2_ref",6,"123124",2,8,10,5
2246950,2253790,"B","5.3_ref",11,"123124",1,14,15,5
2267160,2276680,"A","5.4_ref",10,"123124",10,10,20,5
2291060,2301420,"B","5.5_ref",9,"123124",1,15,16,5
2319650,2328140,"A","5.6_ref",4,"123124",2,6,8,5
2381440,2386170,"B","5.7_ref",13,"123124",5,4,9,5
2405260,2412150,"A","5.8_ref",12,"123124",6,8,14,5
2425910,2436470,"B","5.9_ref",1,"123124",8,20,28,5
2448540,2455050,"A","5.10_ref",8,"123124",5,9,14,5
2470020,2489230,"B","5.11_ref",15,"123124",11,27,38,5
2500450,2505070,"A","5.12_ref",14,"123124",3,7,10,5
2528040,2537720,"B","5.13_ref",5,"123124",12,18,30,5
2559090,2564120,"A","5.14_ref",16,"123124",7,6,13,5
2580490,2587390,"B","5.15_ref",3,"123124",3,11,14,5
2596180,2598940,"A","5.16_ref",2,"123124",3,0,3,5
2609610,2625170,"B","6.1_ref",10,"123124",8,19,27,6
2627500,2634700,"A","6.2_ref",11,"123124",5,7,12,6
2642670,2650610,"B","6.3_ref",8,"123124",6,12,18,6
2661580,2668290,"A","6.4_ref",7,"123124",3,8,11,6
2681360,2685550,"B","6.5_ref",4,"123124",5,2,7,6
2694760,2701030,"A","6.6_ref",3,"123124",4,8,12,6
2719830,2726810,"B","6.7_ref",14,"123124",5,4,9,6
2734160,2738170,"A","6.8_ref",13,"123124",4,3,7,6
2745890,2754380,"B","6.9_ref",2,"123124",1,13,14,6
2761090,2778040,"A","6.10_ref",9,"123124",25,19,44,6
2795460,2800030,"B","6.11_ref",6,"123124",7,7,14,6
2810490,2818600,"A","6.12_ref",1,"123124",5,10,15,6
2832400,2837460,"B","6.13_ref",16,"123124",2,8,10,6
2844140,2852710,"A","6.14_ref",5,"123124",5,14,19,6
2856280,2862700,"B","6.15_ref",12,"123124",4,13,17,6
2871060,2882930,"A","6.16_ref",15,"123124",11,11,22,6
61730,115400,"B","1.1_ref",9,"131132",81,119,200,1
173260,198020,"A","1.2_ref",6,"131132",62,28,90,1
223380,282620,"B","1.3_ref",15,"131132",94,124,218,1
315840,342410,"A","1.4_ref",14,"131132",72,23,95,1
355030,373030,"B","1.5_ref",13,"131132",30,37,67,1
403150,447350,"A","1.6_ref",16,"131132",89,69,158,1
477010,503770,"B","1.7_ref",11,"131132",42,59,101,1
539580,568300,"A","1.8_ref",8,"131132",73,19,92,1
587350,599460,"B","1.9_ref",3,"131132",27,28,55,1
618230,650880,"A","1.10_ref",10,"131132",76,50,126,1
671620,793730,"B","1.11_ref",5,"131132",224,258,482,1
810120,843690,"A","1.12_ref",4,"131132",88,58,146,1
872220,900980,"B","1.13_ref",7,"131132",37,72,109,1
914620,933840,"A","1.14_ref",2,"131132",32,27,59,1
948530,959340,"B","1.15_ref",1,"131132",16,22,38,1
977060,995790,"A","1.16_ref",12,"131132",42,28,70,1
1020460,1035150,"B","2.1_ref",14,"131132",11,31,42,2
1042240,1053240,"A","2.2_ref",9,"131132",25,6,31,2
1067790,1079370,"B","2.3_ref",16,"131132",17,16,33,2
1088930,1093100,"A","2.4_ref",3,"131132",2,3,5,2
1120690,1133900,"B","2.5_ref",10,"131132",16,38,54,2
1208540,1217380,"A","2.6_ref",11,"131132",11,11,22,2
1231960,1254690,"B","2.7_ref",12,"131132",39,50,89,2
1269480,1277560,"A","2.8_ref",7,"131132",12,10,22,2
1294510,1316280,"B","2.9_ref",6,"131132",27,42,69,2
1335590,1346340,"A","2.10_ref",13,"131132",24,18,42,2
1360720,1373820,"B","2.11_ref",2,"131132",9,26,35,2
1395150,1410940,"A","2.12_ref",15,"131132",36,17,53,2
1434520,1463970,"B","2.13_ref",8,"131132",65,74,139,2
1491460,1498930,"A","2.14_ref",1,"131132",8,4,12,2
1515960,1524240,"B","2.15_ref",4,"131132",14,9,23,2
1563160,1573640,"A","2.16_ref",5,"131132",10,15,25,2
1586770,1607190,"B","3.1_ref",9,"131132",17,43,60,3
1633340,1643130,"A","3.2_ref",10,"131132",19,11,30,3
1656670,1673000,"B","3.3_ref",15,"131132",28,34,62,3
1690600,1699410,"A","3.4_ref",12,"131132",20,15,35,3
1725210,1731380,"B","3.5_ref",1,"131132",4,14,18,3
1743410,1748000,"A","3.6_ref",4,"131132",3,3,6,3
1762790,1769390,"B","3.7_ref",7,"131132",4,7,11,3
1784190,1796160,"A","3.8_ref",16,"131132",24,19,43,3
1821960,1827590,"B","3.9_ref",13,"131132",3,10,13,3
1863300,1869460,"A","3.10_ref",2,"131132",5,5,10,3
1883270,1894100,"B","3.11_ref",11,"131132",4,17,21,3
1901940,1910650,"A","3.12_ref",6,"131132",12,5,17,3
1942110,1956240,"B","3.13_ref",5,"131132",22,32,54,3
1980070,1995160,"A","3.14_ref",8,"131132",23,12,35,3
2016920,2022940,"B","3.15_ref",3,"131132",2,4,6,3
2039440,2049000,"A","3.16_ref",14,"131132",17,9,26,3
2064880,2074360,"B","4.1_ref",10,"131132",8,17,25,4
2099420,2104850,"A","4.2_ref",15,"131132",3,4,7,4
2124030,2129740,"B","4.3_ref",6,"131132",3,8,11,4
2149770,2154450,"A","4.4_ref",1,"131132",7,6,13,4
2167990,2173960,"B","4.5_ref",16,"131132",6,12,18,4
2181240,2186710,"A","4.6_ref",13,"131132",6,10,16,4
2215260,2222460,"B","4.7_ref",12,"131132",5,12,17,4
2244560,2250580,"A","4.8_ref",7,"131132",4,7,11,4
2267980,2279340,"B","4.9_ref",2,"131132",16,20,36,4
2292630,2300470,"A","4.10_ref",9,"131132",12,5,17,4
2309680,2330470,"B","4.11_ref",14,"131132",25,22,47,4
2350270,2360530,"A","4.12_ref",5,"131132",8,6,14,4
2386170,2396170,"B","4.13_ref",8,"131132",16,21,37,4
2409280,2420400,"A","4.14_ref",11,"131132",12,6,18,4
2439560,2444680,"B","4.15_ref",4,"131132",2,5,7,4
2455670,2459550,"A","4.16_ref",3,"131132",3,4,7,4
2467070,2472680,"B","5.1_ref",7,"131132",5,15,20,5
2497580,2506850,"A","5.2_ref",6,"131132",8,6,14,5
2535700,2540960,"B","5.3_ref",11,"131132",3,11,14,5
2607560,2621230,"A","5.4_ref",10,"131132",24,14,38,5
2634050,2647030,"B","5.5_ref",9,"131132",18,17,35,5
2662600,2670320,"A","5.6_ref",4,"131132",4,5,9,5
2690210,2695240,"B","5.7_ref",13,"131132",3,6,9,5
2701910,2708910,"A","5.8_ref",12,"131132",8,8,16,5
2733380,2739900,"B","5.9_ref",1,"131132",9,12,21,5
2751760,2760430,"A","5.10_ref",8,"131132",6,10,16,5
2773720,2779520,"B","5.11_ref",15,"131132",3,6,9,5
2792630,2799440,"A","5.12_ref",14,"131132",4,8,12,5
2825680,2836140,"B","5.13_ref",5,"131132",11,17,28,5
2845240,2860110,"A","5.14_ref",16,"131132",14,14,28,5
2878470,2882030,"B","5.15_ref",3,"131132",4,5,9,5
2900580,2907510,"A","5.16_ref",2,"131132",4,4,8,5
2913170,2929260,"B","6.1_ref",10,"131132",22,26,48,6
2944890,2953190,"A","6.2_ref",11,"131132",4,4,8,6
2965900,2974100,"B","6.3_ref",8,"131132",9,8,17,6
2991420,3001450,"A","6.4_ref",7,"131132",4,11,15,6
3008640,3013710,"B","6.5_ref",4,"131132",2,4,6,6
3029030,3033440,"A","6.6_ref",3,"131132",2,8,10,6
3056490,3064310,"B","6.7_ref",14,"131132",9,11,20,6
3086270,3090900,"A","6.8_ref",13,"131132",4,3,7,6
3106520,3114250,"B","6.9_ref",2,"131132",3,6,9,6
3129340,3146110,"A","6.10_ref",9,"131132",10,12,22,6
3149400,3154090,"B","6.11_ref",6,"131132",4,6,10,6
3172300,3180320,"A","6.12_ref",1,"131132",8,13,21,6
3194570,3205260,"B","6.13_ref",16,"131132",1,16,17,6
3219350,3227950,"A","6.14_ref",5,"131132",8,7,15,6
3237500,3243270,"B","6.15_ref",12,"131132",0,8,8,6
3261420,3270130,"A","6.16_ref",15,"131132",4,8,12,6
23530,59750,"B","1.1_ref",9,"135136",44,37,81,1
103740,124990,"A","1.2_ref",6,"135136",30,14,44,1
153780,170170,"B","1.3_ref",15,"135136",12,27,39,1
195600,213160,"A","1.4_ref",14,"135136",23,7,30,1
234120,242940,"B","1.5_ref",13,"135136",9,15,24,1
284730,312500,"A","1.6_ref",16,"135136",60,15,75,1
333540,356820,"B","1.7_ref",11,"135136",34,37,71,1
383570,404580,"A","1.8_ref",8,"135136",22,26,48,1
429570,441030,"B","1.9_ref",3,"135136",6,15,21,1
450280,473370,"A","1.10_ref",10,"135136",45,6,51,1
479500,525930,"B","1.11_ref",5,"135136",36,47,83,1
538790,562780,"A","1.12_ref",4,"135136",36,12,48,1
577850,591800,"B","1.13_ref",7,"135136",9,20,29,1
610550,628690,"A","1.14_ref",2,"135136",31,4,35,1
638980,652850,"B","1.15_ref",1,"135136",12,21,33,1
685880,719630,"A","1.16_ref",12,"135136",76,20,96,1
735310,747410,"B","2.1_ref",14,"135136",15,12,27,2
757980,781510,"A","2.2_ref",9,"135136",50,7,57,2
807490,858450,"B","2.3_ref",16,"135136",31,66,97,2
874660,887740,"A","2.4_ref",3,"135136",13,8,21,2
906030,922600,"B","2.5_ref",10,"135136",11,20,31,2
936120,952930,"A","2.6_ref",11,"135136",32,2,34,2
958940,973310,"B","2.7_ref",12,"135136",20,26,46,2
1019190,1028800,"A","2.8_ref",7,"135136",14,5,19,2
1038140,1054200,"B","2.9_ref",6,"135136",6,29,35,2
1068010,1075370,"A","2.10_ref",13,"135136",13,6,19,2
1081560,1095980,"B","2.11_ref",2,"135136",5,22,27,2
1107170,1117660,"A","2.12_ref",15,"135136",19,4,23,2
1128080,1144980,"B","2.13_ref",8,"135136",18,17,35,2
1152760,1163880,"A","2.14_ref",1,"135136",25,3,28,2
1178480,1188730,"B","2.15_ref",4,"135136",6,16,22,2
1221670,1237430,"A","2.16_ref",5,"135136",22,7,29,2
1255920,1269260,"B","3.1_ref",9,"135136",8,28,36,3
1273880,1294190,"A","3.2_ref",10,"135136",29,8,37,3
1313340,1324730,"B","3.3_ref",15,"135136",14,18,32,3
1332830,1340150,"A","3.4_ref",12,"135136",15,7,22,3
1365940,1373630,"B","3.5_ref",1,"135136",7,11,18,3
1389860,1401210,"A","3.6_ref",4,"135136",22,13,35,3
1406440,1413460,"B","3.7_ref",7,"135136",9,4,13,3
1419610,1435980,"A","3.8_ref",16,"135136",34,5,39,3
1511460,1519450,"B","3.9_ref",13,"135136",5,6,11,3
1543290,1555990,"A","3.10_ref",2,"135136",23,4,27,3
1575910,1587420,"B","3.11_ref",11,"135136",16,8,24,3
1595570,1605850,"A","3.12_ref",6,"135136",24,5,29,3
1614640,1625630,"B","3.13_ref",5,"135136",6,12,18,3
1635460,1645640,"A","3.14_ref",8,"135136",10,7,17,3
1658340,1668250,"B","3.15_ref",3,"135136",4,10,14,3
1679130,1689150,"A","3.16_ref",14,"135136",22,2,24,3
1700170,1713260,"B","4.1_ref",10,"135136",7,15,22,4
1720450,1730740,"A","4.2_ref",15,"135136",23,4,27,4
1737910,1748940,"B","4.3_ref",6,"135136",5,12,17,4
1757600,1767750,"A","4.4_ref",1,"135136",21,6,27,4
1783810,1799550,"B","4.5_ref",16,"135136",20,13,33,4
1817620,1824440,"A","4.6_ref",13,"135136",9,3,12,4
1833960,1843280,"B","4.7_ref",12,"135136",9,12,21,4
1852340,1858730,"A","4.8_ref",7,"135136",4,5,9,4
1873570,1884510,"B","4.9_ref",2,"135136",5,16,21,4
1890570,1907690,"A","4.10_ref",9,"135136",28,13,41,4
1916640,1924750,"B","4.11_ref",14,"135136",7,11,18,4
1931000,1942230,"A","4.12_ref",5,"135136",15,9,24,4
1960600,1968260,"B","4.13_ref",8,"135136",11,8,19,4
1972340,1990010,"A","4.14_ref",11,"135136",31,7,38,4
2002540,2011260,"B","4.15_ref",4,"135136",8,13,21,4
2017400,2024840,"A","4.16_ref",3,"135136",14,2,16,4
2028940,2038420,"B","5.1_ref",7,"135136",12,6,18,5
2050360,2060430,"A","5.2_ref",6,"135136",19,4,23,5
2078010,2088740,"B","5.3_ref",11,"135136",15,16,31,5
2129740,2142200,"A","5.4_ref",10,"135136",26,3,29,5
2170440,2189670,"B","5.5_ref",9,"135136",25,22,47,5
2196470,2205650,"A","5.6_ref",4,"135136",15,5,20,5
2215230,2220590,"B","5.7_ref",13,"135136",7,6,13,5
2235150,2241840,"A","5.8_ref",12,"135136",6,7,13,5
2253750,2262130,"B","5.9_ref",1,"135136",10,12,22,5
2293950,2303080,"A","5.10_ref",8,"135136",16,4,20,5
2310760,2318790,"B","5.11_ref",15,"135136",5,11,16,5
2334670,2340720,"A","5.12_ref",14,"135136",12,3,15,5
2358140,2369530,"B","5.13_ref",5,"135136",12,10,22,5
2379780,2389960,"A","5.14_ref",16,"135136",24,1,25,5
2398130,2404590,"B","5.15_ref",3,"135136",4,11,15,5
2413490,2423680,"A","5.16_ref",2,"135136",21,5,26,5
2426920,2436430,"B","6.1_ref",10,"135136",4,16,20,6
2449010,2462430,"A","6.2_ref",11,"135136",24,3,27,6
2475340,2483020,"B","6.3_ref",8,"135136",9,4,13,6
2489830,2496220,"A","6.4_ref",7,"135136",4,4,8,6
2503390,2511790,"B","6.5_ref",4,"135136",12,6,18,6
2546250,2553600,"A","6.6_ref",3,"135136",10,7,17,6
2574090,2581310,"B","6.7_ref",14,"135136",5,8,13,6
2586340,2591480,"A","6.8_ref",13,"135136",7,3,10,6
2603300,2613540,"B","6.9_ref",2,"135136",4,12,16,6
2625770,2637890,"A","6.10_ref",9,"135136",26,7,33,6
2642690,2654900,"B","6.11_ref",6,"135136",7,15,22,6
2664190,2669620,"A","6.12_ref",1,"135136",5,3,8,6
2678360,2690150,"B","6.13_ref",16,"135136",15,16,31,6
2693020,2702320,"A","6.14_ref",5,"135136",11,11,22,6
2705250,2713620,"B","6.15_ref",12,"135136",9,10,19,6
2724780,2732040,"A","6.16_ref",15,"135136",11,4,15,6
22420,152850,"B","1.1_ref",9,"141142",156,112,268,1
177770,217930,"A","1.2_ref",6,"141142",92,19,111,1
252400,278070,"B","1.3_ref",15,"141142",16,52,68,1
294310,333570,"A","1.4_ref",14,"141142",96,10,106,1
346940,364090,"B","1.5_ref",13,"141142",22,29,51,1
401750,509880,"A","1.6_ref",16,"141142",243,50,293,1
526260,548600,"B","1.7_ref",11,"141142",20,42,62,1
571710,627180,"A","1.8_ref",8,"141142",123,19,142,1
642640,674390,"B","1.9_ref",3,"141142",46,30,76,1
691740,865320,"A","1.10_ref",10,"141142",346,123,469,1
889210,926110,"B","1.11_ref",5,"141142",44,65,109,1
942030,969150,"A","1.12_ref",4,"141142",73,9,82,1
985240,1001740,"B","1.13_ref",7,"141142",33,26,59,1
1014740,1045060,"A","1.14_ref",2,"141142",83,10,93,1
1060640,1094750,"B","1.15_ref",1,"141142",34,57,91,1
1116980,1154620,"A","1.16_ref",12,"141142",83,13,96,1
1171930,1194750,"B","2.1_ref",14,"141142",23,31,54,2
1207160,1229890,"A","2.2_ref",9,"141142",62,12,74,2
1239100,1251700,"B","2.3_ref",16,"141142",18,24,42,2
1263330,1271820,"A","2.4_ref",3,"141142",23,4,27,2
1281230,1297860,"B","2.5_ref",10,"141142",15,29,44,2
1320780,1334590,"A","2.6_ref",11,"141142",36,4,40,2
1341500,1360190,"B","2.7_ref",12,"141142",23,18,41,2
1395590,1410770,"A","2.8_ref",7,"141142",34,2,36,2
1424370,1439880,"B","2.9_ref",6,"141142",16,38,54,2
1489320,1503830,"A","2.10_ref",13,"141142",39,10,49,2
1513410,1530760,"B","2.11_ref",2,"141142",14,45,59,2
1542170,1562870,"A","2.12_ref",15,"141142",52,5,57,2
1571630,1601430,"B","2.13_ref",8,"141142",30,56,86,2
1612390,1626440,"A","2.14_ref",1,"141142",40,5,45,2
1637090,1655080,"B","2.15_ref",4,"141142",26,30,56,2
1673400,1687450,"A","2.16_ref",5,"141142",35,7,42,2
1698900,1714780,"B","3.1_ref",9,"141142",21,29,50,3
1725910,1743650,"A","3.2_ref",10,"141142",34,8,42,3
1754880,1774710,"B","3.3_ref",15,"141142",18,40,58,3
1790100,1802190,"A","3.4_ref",12,"141142",32,2,34,3
1814540,1824780,"B","3.5_ref",1,"141142",8,26,34,3
1847710,1860700,"A","3.6_ref",4,"141142",37,3,40,3
1877140,1887890,"B","3.7_ref",7,"141142",23,11,34,3
1899610,1910390,"A","3.8_ref",16,"141142",26,6,32,3
1921390,1933710,"B","3.9_ref",13,"141142",14,20,34,3
1961290,1979250,"A","3.10_ref",2,"141142",34,10,44,3
1997400,2019480,"B","3.11_ref",11,"141142",15,35,50,3
2032430,2043800,"A","3.12_ref",6,"141142",24,2,26,3
2061160,2074020,"B","3.13_ref",5,"141142",7,30,37,3
2082470,2091230,"A","3.14_ref",8,"141142",15,4,19,3
2130230,2146150,"B","3.15_ref",3,"141142",12,23,35,3
2155640,2167830,"A","3.16_ref",14,"141142",26,7,33,3
2183540,2192440,"B","4.1_ref",10,"141142",3,21,24,4
2209510,2226210,"A","4.2_ref",15,"141142",34,5,39,4
2236610,2247880,"B","4.3_ref",6,"141142",7,21,28,4
2266630,2275980,"A","4.4_ref",1,"141142",23,4,27,4
2284910,2296220,"B","4.5_ref",16,"141142",15,15,30,4
2312250,2318160,"A","4.6_ref",13,"141142",17,1,18,4
2333200,2341790,"B","4.7_ref",12,"141142",5,9,14,4
2353930,2365070,"A","4.8_ref",7,"141142",23,3,26,4
2373130,2384710,"B","4.9_ref",2,"141142",13,17,30,4
2418550,2431020,"A","4.10_ref",9,"141142",25,1,26,4
2447130,2458970,"B","4.11_ref",14,"141142",5,21,26,4
2474410,2484020,"A","4.12_ref",5,"141142",27,2,29,4
2494740,2502600,"B","4.13_ref",8,"141142",8,4,12,4
2519120,2530910,"A","4.14_ref",11,"141142",25,2,27,4
2537500,2557890,"B","4.15_ref",4,"141142",20,15,35,4
2568670,2574580,"A","4.16_ref",3,"141142",15,1,16,4
2591610,2599250,"B","5.1_ref",7,"141142",4,12,16,5
2618510,2625880,"A","5.2_ref",6,"141142",16,3,19,5
2638060,2648480,"B","5.3_ref",11,"141142",7,25,32,5
2676840,2685250,"A","5.4_ref",10,"141142",15,7,22,5
2691560,2719110,"B","5.5_ref",9,"141142",39,27,66,5
2742800,2752120,"A","5.6_ref",4,"141142",24,3,27,5
2769690,2775630,"B","5.7_ref",13,"141142",5,9,14,5
2790170,2803050,"A","5.8_ref",12,"141142",25,2,27,5
2810500,2822270,"B","5.9_ref",1,"141142",9,17,26,5
2844140,2851500,"A","5.10_ref",8,"141142",10,6,16,5
2863300,2877000,"B","5.11_ref",15,"141142",7,33,40,5
2885070,2892630,"A","5.12_ref",14,"141142",13,3,16,5
2913030,2936250,"B","5.13_ref",5,"141142",20,23,43,5
2951950,2961710,"A","5.14_ref",16,"141142",19,2,21,5
2974670,2982760,"B","5.15_ref",3,"141142",9,16,25,5
2996700,3005110,"A","5.16_ref",2,"141142",14,4,18,5
3010650,3018720,"B","6.1_ref",10,"141142",3,11,14,6
3036280,3051130,"A","6.2_ref",11,"141142",25,2,27,6
3062600,3067180,"B","6.3_ref",8,"141142",4,3,7,6
3079230,3091000,"A","6.4_ref",7,"141142",21,1,22,6
3108370,3122250,"B","6.5_ref",4,"141142",11,11,22,6
3134580,3142700,"A","6.6_ref",3,"141142",19,6,25,6
3152230,3161290,"B","6.7_ref",14,"141142",6,14,20,6
3166100,3171270,"A","6.8_ref",13,"141142",13,4,17,6
3178420,3188120,"B","6.9_ref",2,"141142",7,12,19,6
3198540,3206880,"A","6.10_ref",9,"141142",16,1,17,6
3218350,3228710,"B","6.11_ref",6,"141142",4,12,16,6
3244780,3257250,"A","6.12_ref",1,"141142",19,4,23,6
3266720,3274180,"B","6.13_ref",16,"141142",5,2,7,6
3299670,3309800,"A","6.14_ref",5,"141142",15,5,20,6
3316860,3322710,"B","6.15_ref",12,"141142",3,8,11,6
3337870,3348550,"A","6.16_ref",15,"141142",24,4,28,6
43070,114810,"B","1.1_ref",9,"143144",68,145,213,1
159920,178500,"A","1.2_ref",6,"143144",33,23,56,1
362770,390850,"B","1.3_ref",15,"143144",30,73,103,1
492770,528300,"A","1.4_ref",14,"143144",57,53,110,1
566840,586680,"B","1.5_ref",13,"143144",36,36,72,1
633210,661060,"A","1.6_ref",16,"143144",52,32,84,1
711660,733460,"B","1.7_ref",11,"143144",28,41,69,1
781650,816980,"A","1.8_ref",8,"143144",61,47,108,1
889070,897040,"B","1.9_ref",3,"143144",8,13,21,1
909900,1011050,"A","1.10_ref",10,"143144",212,130,342,1
1049570,1141650,"B","1.11_ref",5,"143144",122,187,309,1
1188270,1255640,"A","1.12_ref",4,"143144",123,101,224,1
1289010,1347440,"B","1.13_ref",7,"143144",31,148,179,1
1381150,1401360,"A","1.14_ref",2,"143144",42,27,69,1
1421050,1447460,"B","1.15_ref",1,"143144",25,68,93,1
1465960,1489560,"A","1.16_ref",12,"143144",46,35,81,1
1501890,1529920,"B","2.1_ref",14,"143144",27,65,92,2
1538080,1595760,"A","2.2_ref",9,"143144",107,79,186,2
1621900,1637900,"B","2.3_ref",16,"143144",9,40,49,2
1657930,1664720,"A","2.4_ref",3,"143144",10,3,13,2
1749240,1759020,"B","2.5_ref",10,"143144",12,23,35,2
1786960,1804240,"A","2.6_ref",11,"143144",29,19,48,2
1817910,1832390,"B","2.7_ref",12,"143144",14,14,28,2
1845280,1870570,"A","2.8_ref",7,"143144",54,28,82,2
1929200,1935780,"B","2.9_ref",6,"143144",6,4,10,2
1966640,1974960,"A","2.10_ref",13,"143144",15,9,24,2
1985870,1994380,"B","2.11_ref",2,"143144",5,21,26,2
2021170,2034180,"A","2.12_ref",15,"143144",23,15,38,2
2057390,2068100,"B","2.13_ref",8,"143144",12,28,40,2
2120620,2131230,"A","2.14_ref",1,"143144",16,12,28,2
2143500,2153600,"B","2.15_ref",4,"143144",10,25,35,2
2181970,2188640,"A","2.16_ref",5,"143144",5,4,9,2
2210150,2225570,"B","3.1_ref",9,"143144",25,27,52,3
2262760,2271690,"A","3.2_ref",10,"143144",13,9,22,3
2291110,2298460,"B","3.3_ref",15,"143144",9,9,18,3
2305870,2317670,"A","3.4_ref",12,"143144",29,17,46,3
2341080,2346540,"B","3.5_ref",1,"143144",7,4,11,3
2361080,2391200,"A","3.6_ref",4,"143144",51,48,99,3
2431690,2445850,"B","3.7_ref",7,"143144",13,17,30,3
2462690,2484050,"A","3.8_ref",16,"143144",44,27,71,3
2510820,2520100,"B","3.9_ref",13,"143144",11,10,21,3
2563790,2573000,"A","3.10_ref",2,"143144",7,13,20,3
2587780,2597670,"B","3.11_ref",11,"143144",7,21,28,3
2614530,2621610,"A","3.12_ref",6,"143144",3,4,7,3
2637520,2650300,"B","3.13_ref",5,"143144",8,3,11,3
2659080,2686660,"A","3.14_ref",8,"143144",53,23,76,3
2720040,2725010,"B","3.15_ref",3,"143144",5,4,9,3
2746630,2755910,"A","3.16_ref",14,"143144",10,13,23,3
2778450,2792010,"B","4.1_ref",10,"143144",9,17,26,4
2813500,2825800,"A","4.2_ref",15,"143144",8,14,22,4
2837710,2843980,"B","4.3_ref",6,"143144",10,4,14,4
2873000,2877880,"A","4.4_ref",1,"143144",5,5,10,4
2898470,2913670,"B","4.5_ref",16,"143144",17,16,33,4
2929050,2936010,"A","4.6_ref",13,"143144",4,4,8,4
2972920,2979530,"B","4.7_ref",12,"143144",5,12,17,4
3019400,3025820,"A","4.8_ref",7,"143144",4,9,13,4
